date,rho,psi,omega,rho_norm,psi_norm,omega_norm,stress,pi
2009-07-01,0.04528235158093752,0.0,0.004999999999999893,0.39372429953905097,0.0,0.5294226483672679,0.0,0.0
2009-08-01,0.02471192197331007,0.0,0.0009950248756218638,0.2148670250001126,0.0,0.10535774096860995,0.0,0.0
2009-09-01,0.0035050066988806527,1.2,0.0019920318725097363,0.03047558837420022,0.12825994014536132,0.21092535791522699,0.0008244644359348416,6.87053696612368e-05
2009-10-01,0.01933675438651994,3.9,0.0029821073558647937,0.16813062507549234,0.41684480547242436,0.3157590348114967,0.022129775459037555,0.001912853324581033
2009-11-01,0.0042086444812752255,0.0,0.0029910269192421346,0.03659362958297745,0.0,0.316703478584599,0.0,0.001912853324581033
2009-12-01,0.0006296012317743571,0.0,0.003976143141153021,0.005474302798215017,0.0,0.421012046415325,0.0,0.001912853324581033
2010-01-01,0.12768502367306245,6.7,0.0,1.1102050744305187,0.7161179991449341,0.0,0.0,0.001912853324581033
2010-02-01,0.0031267954213992644,0.0,0.001996007984031989,0.027187089320921894,0.0,0.2113463666136899,0.0,0.001912853324581033
2010-03-01,0.009409808811305043,2.5,0.007968127490039834,0.08181709327540986,0.26720820863616945,0.843701431661002,0.018445168536448554,0.0034499507026184125
2010-04-01,0.004392032852405636,2.5,0.0039525691699604515,0.03818816819340872,0.26720820863616945,0.41851592756306416,0.0042706168857948815,0.003805835443101319
2010-05-01,0.03817478190524093,0.0,0.004921259842519676,0.3319248833363225,0.0,0.5210852838260613,0.0,0.003805835443101319
2010-06-01,0.02245540509234889,9.9,0.0009794319294808007,0.19524689712829746,1.0581445061992312,0.10370668920023995,0.021425743036572922,0.005591314029482396
2010-07-01,0.009904829614309385,0.0,0.0009803921568627416,0.08612123632707484,0.0,0.10380836242495634,0.0,0.005591314029482396
2010-08-01,0.022607276567149892,0.0,0.001962708537782021,0.19656740032542291,0.0,0.20782047040912552,0.0,0.005591314029482396
2010-09-01,0.05312785209523074,0.0,0.0009794319294809117,0.4619399307215915,0.0,0.10370668920025171,0.0,0.005591314029482396
2010-10-01,0.04390586930253748,0.0,0.003913894324853118,0.3817559608382155,0.0,0.4144208597786804,0.0,0.005591314029482396
2010-11-01,0.021422725907202622,0.0,0.00974658869395717,0.18626788268613595,0.0,1.0320129597802772,0.0,0.005591314029482396
2010-12-01,0.019016034320138764,0.0,0.0009652509652511299,0.1653420048056651,0.0,0.10220514447246515,0.0,0.005591314029482396
