,rho,psi,omega,rho_norm,psi_norm,omega_norm,stress,pi
2008-11-25,0.09999999999999998,0.0,9075.03657142857,0.35714285714285704,0.0,1.1227884226418663,0.0,1.7954007133493168
2008-11-26,0.039999999999999925,0.029999999999999805,9077.9461,0.14285714285714257,0.18518518518518343,1.1231483974992271,0.02971292056876228,1.7955186217642722
2008-11-28,0.04999999999999993,0.06999999999999984,9075.049128571427,0.17857142857142833,0.4320987654320965,1.1227899762460318,0.08663502903132905,1.7958624115620156
2008-12-01,0.010000000000000009,0.10999999999999988,9070.703671428571,0.03571428571428574,0.6790123456790096,1.122252344366239,0.027215114171138866,1.7959704080468217
2008-12-02,0.06000000000000005,0.04999999999999982,9069.255185714284,0.21428571428571447,0.30864197530863996,1.1220731337396415,0.07421118609389121,1.7962648968805277
2008-12-03,0.16000000000000003,0.050000000000000266,9067.8067,0.5714285714285715,0.30864197530864274,1.1218939231130438,0.19786488943792713,1.797050075013218
2008-12-05,0.4,0.040000000000000036,9062.180357142857,1.4285714285714286,0.24691358024691307,1.1211978165384762,0.39548423863790966,1.7986194569125746
2008-12-08,0.24,0.010000000000000231,9053.740842857142,0.857142857142857,0.06172839506172964,1.1201536566766246,0.059267389242150637,1.7988546449651228
2008-12-09,0.07,0.020000000000000018,9050.927671428572,0.25,0.12345679012345653,1.1198056033893409,0.034561901339177116,1.7989917953672625
2008-12-10,0.009999999999999995,0.08000000000000007,9048.1145,0.03571428571428569,0.49382716049382613,1.119457550102057,0.019743519402152625,1.7990701426664775
2008-12-11,0.020000000000000018,0.17999999999999994,9045.867057142857,0.07142857142857148,1.1111111111111074,1.119179490305748,0.08882376907188452,1.7994226179405723
2008-12-12,0.03,0.27,9043.619614285713,0.10714285714285712,1.6666666666666619,1.1189014305094387,0.19980382687668485,1.800215490269448
2008-12-15,0.06999999999999999,0.33000000000000007,9036.877285714287,0.24999999999999994,2.0370370370370314,1.1180672511205114,0.5693861001076662,1.802474958920669
2008-12-16,0.03,0.31999999999999984,9034.629842857143,0.10714285714285712,1.9753086419753019,1.1177891913242022,0.23656914102099433,1.803413725353292
2008-12-17,0.03,0.5700000000000001,9032.3824,0.10714285714285712,3.5185185185185084,1.1175111315278932,0.4212839583140854,1.8050854870926336
2008-12-18,0.039999999999999994,0.47,9032.246871428571,0.14285714285714282,2.9012345679012257,1.1174943635612036,0.4631590395712204,1.806923419789345
2008-12-19,0.039999999999999994,0.41999999999999993,9032.111342857143,0.14285714285714282,2.5925925925925846,1.1174775955945138,0.41388059096092966,1.8085658030868088
