Date,rho,psi,omega,rho_norm,psi_norm,omega_norm,stress,pi
2010-06-08,11.870468815793298,0.40460027189446757,0.0011582147336618442,0.8772697892511777,1.0988108332421809,0.08041272450084504,0.07751413109540187,0.0002123674824531558
2010-06-09,10.95,0.4036389990895722,0.000492350908399497,0.8092438758206217,1.09620021470064,0.03418302047470649,0.030323528793053257,0.00029544564353001403
2010-06-10,12.164625869901274,0.3001467447495585,0.0006129235174160419,0.8990090398965032,0.8151366116214916,0.04255415555821707,0.031184331275712414,0.00038088216757306174
2010-06-11,0.0,0.34826278855358966,0.0034060678040113146,0.0,0.9458098559499458,0.23647704004698508,0.0,0.00038088216757306174
2010-06-14,12.026779009088498,0.1885860282788216,0.0,0.8888216674842807,0.5121607306406729,0.0,0.0,0.00038088216757306174
2010-06-15,10.95,0.1905798630291277,0.0015935791177432712,0.8092438758206217,0.5175755743160685,0.1106392751197747,0.04634069211732427,0.0005078429678944982
2010-06-16,11.4,0.117772219954378,0.0008526499456199543,0.8425004734570857,0.31984504245366774,0.05919792174981605,0.015952040277001766,0.0005515471878314893
2010-06-17,11.276434862436487,0.18482612017271938,0.006083497774565294,0.8333685710974322,0.5019495962298246,0.42236609182218227,0.17667954501075017,0.0010356007358061474
2010-06-18,11.25,0.18121797067489484,0.0015411646333371998,0.8314149409115977,0.4921506068776843,0.10700023360881615,0.04378250193621431,0.0011555527959053646
2010-06-21,0.0,0.21080897455443745,0.003252544743834962,0.0,0.5725136661438277,0.22581821557886875,0.0,0.0011555527959053646
2010-06-22,0.0,0.2520335651490977,0.005000294712027786,0.0,0.6844711458787932,0.34716129005721774,0.0,0.0011555527959053646
2010-06-23,0.0,0.2629904184329334,0.006958220091092593,0.0,0.714227698018887,0.4830964577978123,0.0,0.0011555527959053646
2010-06-24,11.4,0.26109785305824135,0.003114296488560875,0.8425004734570857,0.7090878810667296,0.2162198927972805,0.1291712505815957,0.0015094466331152159
2010-06-25,11.726434862436486,0.2896139845989003,0.005355302267631812,0.8666251687338961,0.7865318089027642,0.37180881346960737,0.25343539517468183,0.0022037901815390015
2010-06-28,13.545644418828523,0.13805222948828022,0.0018284016979275286,1.0010712136968738,0.3749213627679527,0.1269425761382604,0.04764446643058725,0.0023343229662803363
2010-06-29,0.0,0.13841053513312568,0.00743454411480049,0.0,0.3758944469488519,0.5161667610657208,0.0,0.0023343229662803363
2010-06-30,0.0,0.14185145213840675,0.0024704369467550835,0.0,0.3852392673662644,0.17151790581013718,0.0,0.0023343229662803363
2010-07-01,11.25,0.10761778742712087,0.009385975666519442,0.8314149409115977,0.2922676994772715,0.6516510742850063,0.15834842986394396,0.0027681542809760732
2010-07-02,11.55,0.15049981173261462,0.0021689776794047155,0.8535860060025737,0.40872642709404683,0.15058814183016242,0.0525376665469606,0.0029120930934334994
2010-07-05,11.831879480002062,0.19666961779777065,0.0018794955439869199,0.8744179003323609,0.5341140914066315,0.13048992815119204,0.060943875420702294,0.0030790626151340535
2010-07-06,11.551029995663981,0.22334096440142825,0.0016547405770773738,0.8536621263389388,0.6065479640978989,0.11488560305583319,0.059486274593850585,0.0032420387099117262
2010-07-07,11.25,0.18416635566384432,0.002286201881201988,0.8314149409115977,0.5001578119921468,0.1587268031422604,0.06600474393484873,0.003422873624801723
2010-07-08,11.851029995663982,0.1994902871536995,0.008325768184224147,0.8758331914299148,0.5417744472209679,0.5780428134765774,0.2742836521053842,0.004174335685364419
2010-07-09,11.100000000000001,0.1938062590356695,0.0018097050796008762,0.8203294083661099,0.5263377999757738,0.1256445042221441,0.05424957483721989,0.004322964657521186
2010-07-12,0.0,0.21263628124171974,0.0007790475824587251,0.0,0.577476253969684,0.054087844680788644,0.0,0.004322964657521186
2010-07-13,11.25,0.21758090538680322,0.0017373766481945108,0.8314149409115977,0.5909048326295268,0.12062287389814547,0.05926046269574407,0.00448532208956432
2010-07-14,0.0,0.24278591184741327,0.0058901335558634305,0.0,0.6593564281293967,0.40894116879635084,0.0,0.00448532208956432
2010-07-15,11.100000000000001,0.23131524908177933,0.010535859754661425,0.8203294083661099,0.6282044754815896,0.7314854173479078,0.37695974912776214,0.005518088525530792
2010-07-16,0.0,0.32038749287552404,0.008930602381517216,0.0,0.8701063060549605,0.6200353423765054,0.0,0.005518088525530792
2010-07-21,0.0,0.3286001716045418,0.004367124988292503,0.0,0.8924102464728161,0.30320147753089327,0.0,0.005518088525530792
2010-07-22,12.45,0.3262892058195771,0.0030278316862164534,0.9200992012755015,0.8861341403597841,0.21021680016871447,0.17139634006787788,0.0059876675394153886
2010-07-23,11.25,0.29883490256305106,0.004545200992301268,0.8314149409115977,0.8115739189933106,0.315564967853016,0.2129289395040919,0.006571034496960846
2010-07-26,12.3,0.3135137742784326,0.005964300325129734,0.9090136687300135,0.8514387050081862,0.4140904315459908,0.3204933315197094,0.007449098418932652
2010-07-27,11.55,0.22287966246702368,0.009402524002012802,0.8535860060025737,0.6052951632519036,0.6527999948644985,0.3372831400473852,0.008373161816322748
2010-07-28,10.95,0.22954707416888184,0.004145012358148903,0.8092438758206217,0.6234024773507887,0.2877806050304834,0.14518089405509943,0.008770917690446307
2010-07-29,0.0,0.2278708814686524,0.008793450020409987,0.0,0.6188502839254367,0.6105131055167764,0.0,0.008770917690446307
2010-07-30,11.4,0.2588756992945215,0.002803274224293939,0.8425004734570857,0.7030529700735354,0.19462618748233138,0.11528146217960973,0.009086757312856197
2010-08-02,12.0,0.25506538779109383,0.0018278242351363883,0.8868426036390376,0.6927049504382801,0.1269024839558836,0.0779587671668912,0.009300342976327132
2010-08-03,11.576434862436486,0.26575547393733273,0.009445954842984605,0.8555396361884081,0.7217370180905808,0.6558153184900787,0.404949318431639,0.010409793163811075
2010-08-04,11.726434862436486,0.22192988446419779,0.0,0.8666251687338961,0.6027157622203777,0.0,0.0,0.010409793163811075
2010-08-05,11.55,0.273893446572576,0.0060620690121349075,0.8535860060025737,0.7438380721762937,0.42087833215238357,0.26722818227022155,0.01114192517003086
2010-08-06,0.0,0.23826760526950766,0.005411388784914206,0.0,0.6470856399945655,0.3757027974877366,0.0,0.01114192517003086
2010-08-09,0.0,0.24684363245662264,0.005697091002793475,0.0,0.6703763598333286,0.3955385784253271,0.0,0.01114192517003086
2010-08-10,13.65670642420502,0.21931050333180138,0.0064796751070894665,1.0092790901979958,0.5956020636773919,0.4498719573304061,0.27043094890210173,0.011882831879351687
2010-08-11,0.0,0.251908442537507,0.006251703128569486,0.0,0.6841313386896986,0.4340442810197437,0.0,0.011882831879351687
2010-08-12,11.4,0.16541819635730276,0.0022024781946435867,0.8425004734570857,0.4492416807376642,0.15291402115482158,0.05787586647641626,0.012041395897095294
2010-08-13,11.783077438168311,0.18632082389922106,0.010590340232382589,0.8708112561787988,0.5060089030599393,0.7352678969851816,0.323987158314124,0.012929031947270976
2010-08-16,0.0,0.18681559077271617,0.000766804075664318,0.0,0.5073525877736945,0.05323780046172561,0.0,0.012929031947270976
2010-08-17,0.0,0.18412784934811813,0.009670306350217706,0.0,0.5000532367859314,0.6713916321201485,0.0,0.012929031947270976
2010-08-18,12.75,0.11621486607937759,0.003376065467533884,0.9422702663664775,0.31561559075055945,0.23439403285719254,0.06970765717838731,0.013120011829951489
2010-08-19,10.95,0.12978197361780494,0.0018108391504921828,0.8092438758206217,0.35246105471721245,0.1257232406839561,0.03585965648379488,0.013218257464153666
2010-08-20,0.0,0.20581664090785667,0.0011236033315021876,0.0,0.5589555183246556,0.07800971833492192,0.0,0.013218257464153666
2010-08-23,0.0,0.20684704407649004,0.0025308842343281235,0.0,0.5617538806663318,0.17571465011079582,0.0,0.013218257464153666
