date,rho,psi,omega,rho_norm,psi_norm,omega_norm,stress,pi
2009-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-01,0.04528235158093752,0.0,0.004999999999999893,0.39629333107122827,0.0,0.5304214931865604,0.0,0.0
2009-08-01,0.02471192197331007,0.0,0.0009950248756218638,0.21626902168433215,0.0,0.10555651605702636,0.0,0.0
2009-09-01,0.0035050066988806527,1.2,0.0019920318725097363,0.030674440077248868,0.12870012870012867,0.21132330405837135,0.0008342630665720403,6.952192221433669e-05
2009-10-01,0.01933675438651994,3.9,0.0029821073558647937,0.16922766906756828,0.4182754182754182,0.3163547673080926,0.0223927843728925,0.001935587286622045
2009-11-01,0.0042086444812752255,0.0,0.0029910269192421346,0.03683240120155813,0.0,0.31730099293312886,0.0,0.001935587286622045
2009-12-01,0.0006296012317743571,0.0,0.003976143141153021,0.005510022352537078,0.0,0.4218063564107862,0.0,0.001935587286622045
2010-01-01,0.12768502367306245,6.7,0.0,1.1174491074930815,0.7185757185757184,0.0,0.0,0.001935587286622045
2010-02-01,0.0031267954213992644,0.0,0.001996007984031989,0.027364483730703913,0.0,0.21174510706051325,0.0,0.001935587286622045
2010-03-01,0.009409808811305043,2.5,0.007968127490039834,0.08235094575223614,0.2681252681252681,0.8452932162335797,0.01866438647436313,0.0034909528261523057
2010-04-01,0.004392032852405636,2.5,0.0039525691699604515,0.03843734409735931,0.2681252681252681,0.4193055282107262,0.004321372498327081,0.0038510672010128957
2010-05-01,0.03817478190524093,0.0,0.004921259842519676,0.3340906767420218,0.0,0.5220683988056799,0.0,0.0038510672010128957
2010-06-01,0.02245540509234889,9.9,0.0009794319294808007,0.1965208734509923,1.0617760617760617,0.10390234930196227,0.02168038463540048,0.005657765920629602
2010-07-01,0.009904829614309385,0.0,0.0009803921568627416,0.08668317312389782,0.0,0.10400421435030781,0.0,0.005657765920629602
2010-08-01,0.022607276567149892,0.0,0.001962708537782021,0.19784999286600355,0.0,0.20821255866007446,0.0,0.005657765920629602
2010-09-01,0.05312785209523074,0.0,0.0009794319294809117,0.46495406586485016,0.0,0.10390234930197403,0.0,0.005657765920629602
2010-10-01,0.04390586930253748,0.0,0.003913894324853118,0.38424689955380464,0.0,0.4152027343926079,0.0,0.005657765920629602
2010-11-01,0.021422725907202622,0.0,0.00974658869395717,0.18748327138480864,0.0,1.033960025704824,0.0,0.005657765920629602
2010-12-01,0.019016034320138764,0.0,0.0009652509652511299,0.16642085318875058,0.0,0.10239797165765678,0.0,0.005657765920629602
