date,rho,psi,omega,rho_norm,psi_norm,omega_norm,stress,pi
2019-01-02,2.4,0.42,13150.4053,1.0909090909090908,0.6736166800320774,1.0136957260587258,0.7449189267822383,0.002040873772006132
2019-01-09,2.4,0.4,13169.6371,1.0909090909090908,0.6415396952686452,1.0151782045846474,0.7104841265592053,0.003987405625592996
2019-01-16,2.4,0.4,13184.2082,1.0909090909090908,0.6415396952686452,1.0163014142087625,0.7112702177155447,0.00593609115358079
2019-01-23,2.4,0.41,13193.3189,1.0909090909090908,0.6575781876503612,1.0170037102552123,0.7295557708617988,0.007934874087448732
2019-01-30,2.4,0.37,13180.2072,1.0909090909090908,0.5934242181234968,1.01599299811759,0.6577252914838669,0.009736861187404532
2019-02-06,2.4,0.37,13203.5932,1.0909090909090908,0.5934242181234968,1.0177957021186301,0.6588923113518583,0.011542045602067157
2019-02-13,2.4,0.29,13234.1103,1.0909090909090908,0.4651162790697677,1.0201481051918424,0.5176227172220768,0.012960190032812574
2019-02-20,2.4,0.26,13237.3877,1.0909090909090908,0.41700080192461936,1.0204007427567532,0.4641904669244108,0.014231944736715069
2019-02-27,2.4,0.23,13236.8447,1.0909090909090908,0.368885324779471,1.0203588857366317,0.41061318431626526,0.01535691236497881
2019-03-06,2.4,0.18,13242.2811,1.0909090909090908,0.2886928628708903,1.0207779492802584,0.32148142749075737,0.01623768339920006
2019-03-13,2.4,0.21,13260.4596,1.0909090909090908,0.3368083400160387,1.0221792344373142,0.3755765357996695,0.017266660209610114
2019-03-20,2.41,0.19,13295.161,1.0954545454545455,0.3047313552526065,1.0248541832366684,0.34211615550344154,0.01820396474523598
2019-03-27,2.41,0.21,13284.7421,1.0954545454545455,0.3368083400160387,1.0240510449181686,0.3778320579084971,0.019239121068272958
2019-04-03,2.41,0.21,13293.1334,1.0954545454545455,0.3368083400160387,1.0246978861943137,0.3780707153189054,0.020274931247228862
2019-04-10,2.41,0.22,13294.5309,1.0954545454545455,0.35284683239775483,1.0248056121346818,0.3961157217713849,0.021360179800027176
2019-04-17,2.42,0.2,13330.6534,1.0999999999999999,0.3207698476343226,1.027590106074542,0.36258191393167505,0.0223535549066893
2019-04-24,2.44,0.2,13356.6503,1.109090909090909,0.3207698476343226,1.0295940706535482,0.36629139496896684,0.02335709297509743
2019-05-01,2.45,0.2,13365.1049,1.1136363636363635,0.3207698476343226,1.03024579139447,0.3680253975237229,0.024365381735436398
2019-05-08,2.39,0.17,13381.7837,1.0863636363636364,0.2726543704891742,1.0315314725495435,0.30554147211261923,0.025202481659032615
2019-05-15,2.4,0.16,13405.4888,1.0909090909090908,0.25661587810745806,1.033358774294821,0.28928320283532216,0.02599503837912939
2019-05-22,2.38,0.19,13414.3266,1.0818181818181818,0.3047313552526065,1.0340400339125577,0.3408856917221396,0.026928971781107855
2019-05-29,2.39,0.2,13407.6792,1.0863636363636364,0.3207698476343226,1.033527620734737,0.3601561585705363,0.027915700982670967
2019-06-05,2.38,0.17,13423.6567,1.0818181818181818,0.2726543704891742,1.0347592423535097,0.3052151268179852,0.028751906809569558
2019-06-12,2.37,0.24,13445.9848,1.0772727272727272,0.38492381716118707,1.0364803983958266,0.42979518160497665,0.029929427855062644
2019-06-19,2.37,0.26,13472.2098,1.0772727272727272,0.41700080192461936,1.038501946006674,0.4665195736161791,0.03120756367318916
2019-06-26,2.38,0.23,13504.4235,1.0818181818181818,0.368885324779471,1.0409851310694598,0.415422658560489,0.0323457079432179
2019-07-03,2.41,0.13,13512.04,1.0954545454545455,0.20850040096230968,1.0415722470800612,0.23789792593875003,0.03299748308277612
2019-07-10,2.41,0.19,13513.6168,1.0954545454545455,0.3047313552526065,1.0416937943163922,0.34773754349892566,0.033950188681403315
2019-07-17,2.41,0.21,13504.8756,1.0954545454545455,0.3368083400160387,1.0410199810856604,0.3840928865112292,0.03500249795951627
2019-07-24,2.4,0.22,13536.4583,1.0909090909090908,0.35284683239775483,1.0434545256701833,0.4016504990550828,0.03610291028569458
2019-07-31,2.4,0.23,13552.9257,1.0909090909090908,0.368885324779471,1.0447239111087674,0.42041816645916746,0.03725474087873339
2019-08-07,2.12,0.2,13568.7344,0.9636363636363636,0.3207698476343226,1.0459425208214692,0.3233065749276834,0.03814051231689143
2019-08-14,2.12,0.25,13590.7943,0.9636363636363636,0.40096230954290324,1.0476430027334056,0.4047902540269048,0.03924952671148569
2019-08-21,2.12,0.22,13629.9162,0.9636363636363636,0.35284683239775483,1.0506587046772307,0.3572408105718894,0.04022826865825799
2019-08-28,2.12,0.17,13638.2417,0.9636363636363636,0.2726543704891742,1.05130047377672,0.2762183354590145,0.040985031221159395
2019-09-04,2.13,0.18,13662.8984,0.968181818181818,0.2886928628708903,1.053201129371625,0.29437727856024,0.04179154431310526
2019-09-11,2.13,0.21,13689.8543,0.968181818181818,0.3368083400160387,1.0552790182274208,0.34411774065256656,0.042734332643660236
2019-09-18,2.25,0.25,13729.9973,1.0227272727272727,0.40096230954290324,1.0583734314111097,0.4340125794042062,0.04392340820367176
2019-09-25,1.9,0.25,13749.2369,0.8636363636363635,0.40096230954290324,1.059856511198094,0.3670130807166982,0.044928923493306544
2019-10-02,1.85,0.31,13746.7715,0.8409090909090908,0.4971932638332,1.0596664664514863,0.44304054713853447,0.046142733211494306
2019-10-09,1.82,0.32,13740.8768,0.8272727272727273,0.5132317562149161,1.059212074966199,0.4497230534813113,0.04737485116623762
2019-10-16,1.9,0.37,13757.4433,0.8636363636363635,0.5934242181234968,1.0604890995036673,0.5435035626967111,0.04886390202294094
2019-10-23,1.85,0.32,13773.0411,0.8409090909090908,0.5132317562149161,1.0616914520422553,0.4582061235029638,0.05011926126541481
2019-10-30,1.82,0.32,13775.9702,0.8272727272727273,0.5132317562149161,1.0619172409881823,0.4508716199981904,0.051354525977738624
2019-11-06,1.55,0.37,13791.552,0.7045454545454545,0.5934242181234968,1.0631183601707448,0.44448376434929104,0.05257228971568189
2019-11-13,1.55,0.37,13814.3541,0.7045454545454545,0.5934242181234968,1.0648760543853226,0.44521864634394026,0.05379206682895296
2019-11-20,1.55,0.36,13821.1841,0.7045454545454545,0.5773857257417806,1.0654025432387864,0.43339988272015967,0.0549794637679123
2019-11-27,1.55,0.32,13850.2775,0.7045454545454545,0.5132317562149161,1.0676452007511383,0.3860552741653167,0.056037149450557
2019-12-04,1.55,0.37,13856.2648,0.7045454545454545,0.5934242181234968,1.0681067302844245,0.4465693736371785,0.05726062718654927
2019-12-11,1.55,0.35,13897.175,0.7045454545454545,0.5613472333600644,1.071260282889545,0.4236777017333079,0.05842138801321587
2019-12-18,1.55,0.38,13852.9928,0.7045454545454545,0.609462710505213,1.067854508977172,0.4585305138059012,0.05967763599624574
2020-01-08,1.55,0.32,13857.6727,0.7045454545454545,0.5132317562149161,1.0682152579062092,0.386261404039863,0.06073588641827276
2020-01-15,1.54,0.3,13875.8697,0.7,0.48115477145148383,1.0696179691311698,0.36025625263439576,0.061722889850147816
2020-01-22,1.55,0.28,13890.7466,0.7045454545454545,0.44907778668805165,1.070764751272326,0.33878537730712965,0.06265106896605777
2020-01-29,1.55,0.25,13897.3482,0.7045454545454545,0.40096230954290324,1.0712736339685232,0.3026307014382175,0.06348019417547754
2020-02-05,1.59,0.2,13922.5956,0.7227272727272727,0.3207698476343226,1.0732198235262012,0.24880360420014008,0.06416184788561491
2020-02-12,1.58,0.15,13906.3084,0.7181818181818181,0.24057738572574192,1.0719643287598564,0.18521217898672165,0.06466927851297578
2020-02-19,1.59,0.15,13953.3778,0.7227272727272727,0.24057738572574192,1.075592661767064,0.1870152728960012,0.06518164912364977
2020-02-26,1.58,0.11,13974.8145,0.7181818181818181,0.17642341619887741,1.0772451044618,0.13649136046909746,0.06555559805644182
